fkghdikaeeklgecgdkkchfcedbemficgllfaighiffdmabiaiheelaibcmaekhegfcgeaiibeefgmicdiialkddglgacfmffbfelgiffbgabdeiakiegfcbkkagffgmkcliialdagdgadifhhkhgigdfcmdfghbclimlieehflmbkimleiailkgbgaflmemgfibmcahmgdahbdhkfichbmahlicmdciaakfkfildiaalcffammbcbakcikifdbcdfflimmefgiflkfkbibdiemcaeeccaibmlehgikbcgehffbeemdmdeifiidgiifbkhgifklimiifblcgieaklchfbiabcbaekdelgiglkggfdiakclmiiialdfiemikcggmiimfbkcgghlhmielliiblcemgceeieaiilmfaikddbhfgedllicfkcegcelblkiilhhimhmgiblhfmbaabahgidgkgdkbhdhaeimalfifklidgemfi,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
amldkciigclehelaacdlbbghaeghickmfccglckmlidliabdhhmlkakfgebbbiilgddkhcagmifmcidiamfibmgmamcmeifhekbhfimaebmkfaegeeelblilhafleidhlfbcciahidealdediicekadeiiidkgdhlabbamkkebffiamhbidliceihilllaifglmcikimdmhiaibebmimbbeeigealhdlehbmfbhfilckadeileibkfiaalageelelkfdcieliikillieehbfilbfmmbflefiigfcmcimehkiilabfdfflihfafidgbahbhflambeggfamcifbdkkmifiimcgagbghgdchgihiibcdimmecghgidhcdgahddbfcheghhiclfcbklfaciffffaiibcchdmkciiigibgbdlbbafkgfefdekbilgbilbmkihdflieaggbbmdiacledgflilfgkcemdciddggemhfeecifibm,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
bgkiemcckimmblemhhdbdhflmkcikceglffhamgkibfldhbeckiceakiciiceadaeemimgdhgiibbhffikhmffcelgbcbmmheefcicdhmaiefbidlbimaigfkekghmkiiglmhbccggiikbkiacllhfbiifdikaldiifbmafihihgiimhdgiieifmmmmadgcgfgccligcmacimcmbhiilgldihecfdhbbfiimgabibmiidkebhadgcmaimbflaigecgefheigllahiihdiekikihddhgldfkeedhdkmigkcibaihbiilmchihlfkaamabckfcefcfaiickclkhfcbhhagehkhlefkiihdmchbmdablcmficdklhgbilmlfgdieemaihdmchaeammbkhacbdbkhffmlmcdhbekhelbdffiamklaibbhgilmdfcihhkcmdamilllibmglmceeedliiahihlbibhaiebghkmidmfcikikkhi,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
dcdclbdlkifdcgmdbiahkggiicgliafikkeklbachihiehlgldbdibeibieikibamadblaemdfcbmagblfgcihiaacldbiiaabdibhfhilfdaclbgaigcibimiglhkkhmihdabgiihbgddimkaidfhlkficbgiilbkefgimablhcefbbflcidmihklfiekhekhllihiilldlghmckbfhiedhkmgagikggegiegigmbifffllbiecigkidhfbdmhliebibbhidbbagligacmbbmcmemafkehldkfmaelblbeieihifcaamfiiifihggcahihgeceigiicghfdadlbibgchigflgilabibkbiccclabcmakalfilaelcgbkegbaiklclhfhimekllhefdgabbhakbkiialbibcdacibbdbmlkhkfgmgicklfdmglhcimchiliiibgbemaiiegfikgifdimchhikcgiiidlbmhbfieeigid,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
gemhalkleiaahbfagikimhahmgfdbgflccgifbamkibfikceikeamaefbgcgibildhdhdddeahhellfmbfieedgbkkkdegaldcfgmiiihdflikggdifcklamihkmifccidmfbfiidmcgkdcibmgehlcaafckmeghiaakgabmlkgmkfilbccfiemdkdmidicgfkcmlbmkhhmefbgcccbkklmgffehhelbdefmaemgeddggfcmbfkbicmbbcgmcmmfkkhlkdmaegcklfecgdfeglhcddhdfiagiiglalfiamcmihdfakmfbbhhekdgfmfimceibibcdefcmkkkgeadligmkhildellmbbiadgedlkmkeiblifchileiclhbfmdfadalbmekldmmikfkbadhghfiaiflfkmaeekhlcckmdldfmlkagmcdlghccilimifhkliegdmiagigiheiiicldkgfdbahifimccmfiiiiikamemihie,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
aelebfkfeleiceiafcallbiciieiblfaibhgfgacihcifffhbfgelkfcfghmgmihgehgiiagmgkilhhieeihilkedhkdbaiiakiaifcfmfbfbelafmcfhmdkakghbmdcemmdamkaklfgikhagcmmlimilbhiabgleakmiaklciebcebcimeiggkaegdefkbfeelfaihaadeihidfhemgiekecckahgakdkidimddcmgideiimecicbffeikmafifkfgfcliigcllidbmckbmeadclmefleihchkiiglcaeakhdggibeahkafllebaicedklkgimkegmhhilchbldfhidibdecimellkfbfmbbkeckdlgbfkimmaiaicicihilgciiaeicgccaiefafbmiimkicggmfagibmehlkbfffcdimddkkbidkbgkdaficgkkekkelifhmliblambdlhliligabmfhcalgggldiabcgfgglblfh,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
mebekegecfmdbgibhieekfhblebikikgidibiihccedebafeaiicgagflbemciaemlchegciehbcfcmggeimbgbecddgimgalehgiibfafkembdfcglbbmiimgekdikalelkiekcbkhdiamhfledbchagamcggdcllebmdiiligmikbhbedbiiidbbfeibhlicibmlghgaacmhhhbdfbfdblfhcghiiamhcidlaaimkbffcihcciccmddkdkkdlilegfbkcdchagmafhleldiflcmdiiflcbbhbiifikhhlidgilggadclbkfibhkliiibfhhalibcbgaicfdcglifefeldkfiidgifimimkiflciaglleikiaelkaceikffbiegcgeadhdgkiahbeaigiddimdkggkbkimaclibfmcglifhheialahlcedfkakhglcbihifklgamlciakddimkfckfdiiadhkkiefieaicadckdiidb,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
glmaebddkaklcikaeehgfbiimaelflddlgceicmklimilddiedebfcmiimbcchkdgedfmkglkcfiimbbdcgfalckcecihgkhiammhmgllamfeakebidaemadkgfcbkiamlhbdiiiglimlffabbbmmacdfagccmgelfhmbihbideliegibmehhgbmmkakikfeimdickbakclidhaamabfablaflbmclclhcmchdbbimmcdiclcefgllglfllidkceccdbdmhebflamlfmibdggdkgbifkfhlmeegdcdbfdleehlmdmbdlagfcdimelgcibifikidhaalfmdmkagekkmhifidmdlidlmghmceddgmbkfififmfegiibkhhgfhffiefdmaakkeikmceglidiikmkdbgbiefkiihlekmhbimgafimablagiidbmkibdciikihcahlfhhmfkmglcgdffemcfddmlccbcgglmecigbhbiclgbc,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
kmidfcmkmlimmbkbamdibhfamffeedaicbbhlmhgilcblkkiiekdbgdcmdhgcihakaicigmmibglmmeghheimgbfmdegdekgcbbbgffidmlellblahkdbgdhhdhdechedmicifaidfbmikieeccailiffefmkhmhdfmfmfibbiemileiieikehgdcimahehhlhkickgifbaegakdclechifemeicdedheimgbiiehbiibgflebfkeaadigakfhdkelibhkiagilbgiiikdekblfbegaheleembcchkallhfhhgedekbchaieelemfhhecicafgbdemdifacaibidcfafiiegimmgaiieiabclifchgdcgdlehaamgdigaffbilcbimiimigkclagdemcceifaelhflbaakicmiidbeaaibkikaamcbdgdeglafifbdifddmicmggllgifbdbcfabcgbffibdlmiakkimadiilhdfeiih,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
hlmielicaheccflmfcalaeimfbfeghedkhmhcccfgikaieiiegflmiahkbilicabdccbiadlgchmbfielcibaadeiigkbdegihgmkhdkkamfefiigkmiilhaibbmfeiilddmablmflhlckglgfllefahedmccalmiibcdkcgkblclebbegilmialfbdiaiklimmcdamaidkiiflhgimigdlkdhiiahiccihigiambigfaddmdbgiidbibidmdglgiggbgihalmkdkmbcfcahachdabemdbbmhmlfgheehgdcfhmekfbfleddmlfbfffkddcbdkhicehifamfgicadbabkgbehdlgidchmfdiklimkaacgeklcebddgikfbackemilihlfiillhlggecdiigllebhdidldfimmhbcckaiiilkabakibcdcigleiflbekiemhhcmgedmfkekhdmmicllleagelmfimfaaigellgkfgimgh,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
gmbheicafigbcbakcdeikeagadmiekggldeigkmegciilkfilhbkdddiicliidbcafikbediidigaifefmidimlkecdhdibikbffelaglceciibdhcmkikkldiehiciiglcaaclbhdgicmbahgbegcmfchikcahebkmekfgifedegbgdmbddmbkhaeldabmacglaimklilbkigffdhkkgmfdlbkbiilgikkaheeeecihfifcgbchiglalkbkihidhcihffagbddlfiaeeilgidgildkmafchfailkhimebbkeaifdcmkdkkcgibkidebhimlgmibmhlcfgfcdaaliihmfeefkhfbeddkgkliifgfibiidemfhicfkmlcklaiigiidbgmhiiliecclhikcihbemgcfhcemekkkfhecfgmablgecemfaefdmcikkglgimegflalilblglgiaihimkeblgfaifbdcilmlfaaaildmafklfb,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
lciebklclealmkhilemedhcgcdffmkfcibgclelhckdgbgigcimicggeelhfgagdeegiadiemlkbdeechcgbbilhikhghblaicaleimihakmicdfeabdbkahicigdgdbelmmidhmmkbkiidekiagbhhhfcecfcckfbcideahhkdcgdmegdaliiakfhcideailkhfgihmffdiiekccgidhglaadeiiilhmmieaegmgbimifbhhebdkfdmcaabigkfhaehgdiafgicigiamikdckbifikkliafbaihiidlamkehliiaiaelgmlcegcbcgkammcllhiedmffefakafbcdddemiibigielbdikccihkkckglakabkigahbebllceihlekgfikmdiahbbadakhfhehilacdmkaliegillfefifggflcciflhdkcifichighkagmkkchikbmihcaildagclaaflkegablmfdallemkcgbdakkc,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
mgkiaffiddbcfcfdhabimamifklimfhliehmmgcbmabhakkhaigkhbaieccgaddidcifdgikaaiffiifihdmmeidkdahbigkdlifggfiigllbhlmgifbealghmhabfmaaahdbfdeahlbiiihifcdimiakibeedgmkcbciakiidikidfabcggheimhdbagfddfmglmdfgbbibmhfkdaeiclceehfifafkicdafcleiaiccfghikbcbibkbmekhheciddddeicdambiechlffihiliackemkgiiammgidiaikibfmambfgcicfmgmciakiiglkaldigibdkecdfafaiaigddiieicdibmlimhbclcmbgheikfikikkbdlcflgdkgbebdifglmiegklihifhcckglaabhlfdldldeeimdbfachilkmailckliihkdmihgiaiddcmckclcicbckihddbdllfdeiibcdigailhieidlamicic,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
iiiagaikdfkigkkidfbdkickefkfigcimflihdbmfkbdhbelehidbikkkcfieamllceleilfahlmiaibcelfikamlialeialifhdiieamclkdggicdflmcegalfliggehedihgmdfiigkbflfhifecglfkhffahfggcmembdihmdhflmigimmcbcahfedfbdggalbckfgifcebbbkkfmbhebdidggfeeicmidgimdeaikiglebfbegmgamiddhdmbdlfllcffgfgmgmbimiggdkbiddmgegflfaiclhkifeelebfielglkbmilililkklkaekiebhabacaafkggebcaiiehhkiligigiigmbdmkhkiekhhgificabhlkgbccehclifcmkdglfiahlifimkflcklkeffhcmbbeimgdkdihmfdkimbdgcicfcfeaklcbhhmemalflhcamkfgcbahlihgbidilbccliacleiaeigkggeeeg,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
cmbbbmibcdllhhmidcbkeekmeifhaadahgimfgehccdigekehgmifgikmafiabccmglbhbebciiifegkehmikgcbgiackdlclklcaighmhdflilfkfhkigbbmekibakiiifcfcihkicgiimabhgelfkliachllmeicaefgbmiiciklkelmhlkhdgaeicilelfefkbhbdiikbflhiimikklmkadicbmfagiiihdgllkdmdflhgbeghffiikkgdmibgakkadffmebggdhaibeiafeabikabdmilbikfmbemcbiafdgfcbbffgeibeiaeakmkakehliceifdgecgfgehmigdbekmmlidcaakhdmehmdlifihgkhhhggbfbgibbcmcagffecabmmmbihdmlacmbiidhdhclhiichieedaadfflfghieihdlbccfeciilemdckcfhibidiafmkgfimkmddgfdhlkgieiglablmibdhefmilbe,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
ebikihecmmgcbhdahliiidcffamikideabccmeehahfhkdfidhffiakedblgbkmdelhmihkbidcdmifbgkchilmceilccehicbeghdmdceiemkfhelbgfbemebhhilkhkhhfcgcecidbcdcdeihhcfdimcegfbmeilkefbccbgamhdkclmelmieahdclgdeiedlehmdblkgifiiddmcldbfekecfckfdegibmeggmmliedcadccbkehiiacbcfalmaebiakimfacgmblkibhcigdcddlilgbelggihfmidllcdechagaibbiilmhkefiigkglimlmeiekbilhehbechhagbikkiidklbcaghbecaildbdiagmaehlgbbeldhikedegafifilicikckkbbaacgbbhffhgaeiibkmemddhaakhdlllbcdegifebecicagbkeflckagfhlmcfdmdllidamdiaifbblaeehagiabmilciebd,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
hiefkhkhliigafeghibliediglgaidcmhamhchidhdllicbmikmeahcigcbhdhgdkimdhccdlhimebfhkhibmiiikcbhfdmhhbciigibccaaaiegcggalgfleblchgiicgdcfhmdbclebbbihkcfllmffcamgkdmdbcifmgifcaflfcdlefchbibcefeafbcbdekibebdiaieibmieiflghhehadbiabedifmfediabhilfmdladhikaiiiagclaambggfblhbilbgfgfkgfgfdfkbikclhiakemahafcfbbamifafbekkigccddkhdkgmbfcfmfccfgfiilcbekfdimflmhdkbibbimlmdhiekdbgkhfmhlhalfbclghemegkhlgblfaiailckdhccedckaibhekcgliccaefdgbahcgdcgkhffieikdfembecbbikaecamcmkbmfkicfaemaacbihamkfaheiebgehekhglimddllh,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
ehkmldhehebialbldeedmdbgmkgiglkgfcgbdaaiclggagmfehdfkddeblcegiceldldbcmgfaffadkelhdddmaigkaemmkemahgemimahfekgefgiacmfggmfihlamgimmlghabiflcbcdeficlghdmfkhmbheglggcaeilbagkmbmlgailfbaciiekcfchammiiegkhgkcehhididiclfidmmehimhbadalkilabcikihiakfiicihhlmibgehecligdealedkifeimkfakkilmbgickakmidekdbaeklkffkaidmdhekkebidgkicgdhlibiibllkldmmkikembadageldececdhhdclciiebceicfigkbhidmbifagagfceigigbcebdikccadhgliegbidcbciidcfgemlleikmekbbcfieigabdmbcdhcbbkhheiiaidliehigcmhghlffifelgiifiifhmibkfchledeleeii,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
